90,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
91,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,34.092,40.054,45.575,50.095,53.986
92,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,34.773,40.669,46.19,50.603,54.477
93,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,35.421,41.283,46.789,51.108,54.994
94,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36.071,41.894,47.337,51.609,55.497
95,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.408,36.721,42.504,47.885,52.106,56.026
96,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31.092,37.372,43.113,48.432,52.591,56.606
97,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31.776,38.024,43.72,48.979,53.085,57
98,30,30,30,30,30,30,30,30,30,30,30,30,30,30,32.46,38.677,44.326,49.525,53.593,57
99,30,30,30,30,30,30,30,30,30,30,30,30,30,30,33.152,39.332,44.929,50.071,54.109,57
100,30,30,30,30,30,30,30,30,30,30,30,30,30,30,33.843,39.987,45.526,50.612,54.63,57
101,30,30,30,30,30,30,30,30,30,30,30,30,30,30,34.532,40.643,46.12,51.156,55.155,57
102,30,30,30,30,30,30,30,30,30,30,30,30,30,30,35.219,41.3,46.715,51.702,55.684,57
103,30,30,30,30,30,30,30,30,30,30,30,30,30,29.844,35.904,41.958,47.31,52.25,56.219,57
104,30,30,30,30,30,30,30,30,30,30,30,30,30,30.532,36.587,42.617,47.906,52.801,56.757,57
105,30,30,30,30,30,30,30,30,30,30,30,30,30,31.249,37.268,43.277,48.503,53.353,57,57
106,30,30,30,30,30,30,30,30,30,30,30,30,30,31.958,37.931,43.95,49.101,53.908,57,57
107,30,30,30,30,30,30,30,30,30,30,30,30,30,32.659,38.593,44.621,49.699,54.465,57,57
108,30,30,30,30,30,30,30,30,30,30,30,30,30,33.318,39.256,45.286,50.298,55.024,57,57
109,30,30,30,30,30,30,30,30,30,30,30,30,30,33.979,39.92,45.945,50.898,55.585,57,57
110,30,30,30,30,30,30,30,30,30,30,30,30,30,34.647,40.587,46.599,51.498,56.149,57,57
111,30,30,30,30,30,30,30,30,30,30,30,30,30.476,35.324,41.255,47.245,52.099,56.715,57,57
112,30,30,30,30,30,30,30,30,30,30,30,30,31.204,36.008,41.924,47.866,52.701,57,57,57
113,30,30,30,30,30,30,30,30,30,30,30,30,31.921,36.722,42.595,48.491,53.304,57,57,57
114,30,30,30,30,30,30,30,30,30,30,30,30,32.598,37.456,43.268,49.12,53.907,57,57,57
115,30,30,30,30,30,30,30,30,30,30,30,30,33.279,38.177,43.943,49.753,54.511,57,57,57
116,30,30,30,30,30,30,30,30,30,30,30,30,33.965,38.885,44.619,50.391,55.116,57,57,57
117,30,30,30,30,30,30,30,30,30,30,30,30,34.656,39.579,45.298,51.032,55.721,57,57,57
118,30,30,30,30,30,30,30,30,30,30,30,30,35.362,40.243,45.978,51.678,56.327,57,57,57
119,30,30,30,30,30,30,30,30,30,30,30,30.358,36.077,40.875,46.66,52.328,57,57,57,57
120,30,30,30,30,30,30,30,30,30,30,30,31.102,36.782,41.531,47.343,52.983,57,57,57,57
121,30,30,30,30,30,30,30,30,30,30,30,31.833,37.477,42.212,48.028,53.641,57,57,57,57
122,30,30,30,30,30,30,30,30,30,30,30,32.553,38.128,42.968,48.713,54.304,57,57,57,57
123,30,30,30,30,30,30,30,30,30,30,30,33.236,38.776,43.72,49.4,54.97,57,57,57,57
124,30,30,30,30,30,30,30,30,30,30,30,33.921,39.452,44.455,50.088,55.641,57,57,57,57
125,30,30,30,30,30,30,30,30,30,30,30,34.617,40.158,45.168,50.778,56.317,57,57,57,57
126,30,30,30,30,30,30,30,30,30,30,30.38,35.328,40.923,45.846,51.469,56.996,57,57,57,57
127,30,30,30,30,30,30,30,30,30,30,31.122,36.054,41.67,46.525,52.161,57,57,57,57,57
128,30,30,30,30,30,30,30,30,30,30,31.854,36.777,42.387,47.204,52.855,57,57,57,57,57
129,30,30,30,30,30,30,30,30,30,30,32.578,37.499,43.084,47.874,53.551,57,57,57,57,57
130,30,30,30,30,30,30,30,30,30,30,33.275,38.23,43.778,48.544,54.248,57,57,57,57,57
131,30,30,30,30,30,30,30,30,30,30,33.972,38.951,44.47,49.224,54.946,57,57,57,57,57
132,30,30,30,30,30,30,30,30,30,30.42,34.68,39.662,45.158,49.915,55.647,57,57,57,57,57
133,30,30,30,30,30,30,30,30,30,31.148,35.411,40.358,45.839,50.634,56.348,57,57,57,57,57
134,30,30,30,30,30,30,30,30,30,31.877,36.157,41.043,46.522,51.355,57,57,57,57,57,57
135,30,30,30,30,30,30,30,30,30,32.616,36.897,41.724,47.209,52.069,57,57,57,57,57,57
136,30,30,30,30,30,30,30,30,30,33.355,37.632,42.39,47.899,52.767,57,57,57,57,57,57
137,30,30,30,30,30,30,30,30,30.038,34.087,38.348,43.049,48.591,53.442,57,57,57,57,57,57
138,30,30,30,30,30,30,30,30,30.726,34.813,39.071,43.717,49.287,54.135,57,57,57,57,57,57
139,30,30,30,30,30,30,30,30,31.415,35.529,39.799,44.396,49.985,54.846,57,57,57,57,57,57
140,30,30,30,30,30,30,30,30,32.103,36.238,40.539,45.086,50.687,55.575,57,57,57,57,57,57
141,30,30,30,30,30,30,30,30,32.791,36.944,41.282,45.807,51.392,56.322,57,57,57,57,57,57
142,30,30,30,30,30,30,30,30,33.483,37.646,42.021,46.523,52.098,57,57,57,57,57,57,57
143,30,30,30,30,30,30,30,30,34.179,38.343,42.776,47.23,52.807,57,57,57,57,57,57,57
144,30,30,30,30,30,30,30,30.437,34.879,39.039,43.52,47.91,53.518,57,57,57,57,57,57,57
145,30,30,30,30,30,30,30,31.096,35.589,39.733,44.251,48.581,54.23,57,57,57,57,57,57,57
146,30,30,30,30,30,30,30,31.767,36.301,40.417,44.969,49.262,54.945,57,57,57,57,57,57,57
147,30,30,30,30,30,30,30,32.452,37.012,41.097,45.668,49.952,55.661,57,57,57,57,57,57,57
148,30,30,30,30,30,30,30,33.166,37.721,41.794,46.344,50.668,56.38,57,57,57,57,57,57,57
149,30,30,30,30,30,30,30,33.884,38.426,42.522,47.029,51.385,57,57,57,57,57,57,57,57
150,30,30,30,30,30,30,30.648,34.6,39.132,43.184,47.72,52.099,57,57,57,57,57,57,57,57
151,30,30,30,30,30,30,31.404,35.308,39.84,43.857,48.417,52.808,57,57,57,57,57,57,57,57
152,30,30,30,30,30,30,32.149,35.996,40.551,44.637,49.128,53.522,57,57,57,57,57,57,57,57
153,30,30,30,30,30,30,32.822,36.701,41.263,45.39,49.852,54.226,57,57,57,57,57,57,57,57
154,30,30,30,30,30,30,33.518,37.425,41.973,46.1,50.586,54.918,57,57,57,57,57,57,57,57
155,30,30,30,30,30,30,34.247,38.194,42.673,46.745,51.335,55.601,57,57,57,57,57,57,57,57
156,30,30,30,30,30,30,35.009,38.966,43.377,47.332,52.102,56.272,57,57,57,57,57,57,57,57
157,30,30,30,30,30,30.495,35.866,39.726,44.088,48.124,52.919,56.933,57,57,57,57,57,57,57,57
158,30,30,30,30,30,31.402,36.71,40.45,44.817,48.963,53.761,57,57,57,57,57,57,57,57,57
159,30,30,30,30,30,32.258,37.515,41.136,45.559,49.764,54.561,57,57,57,57,57,57,57,57,57
160,30,30,30,30,30,33.059,38.233,41.827,46.29,50.531,55.319,57,57,57,57,57,57,57,57,57
161,30,30,30,30,30,33.836,38.938,42.523,47.009,51.258,56.036,57,57,57,57,57,57,57,57,57
162,30,30,30,30,30,34.56,39.647,43.224,47.697,51.89,56.711,57,57,57,57,57,57,57,57,57
163,30,30,30,30,30.498,35.294,40.362,43.93,48.368,52.516,57,57,57,57,57,57,57,57,57,57
164,30,30,30,30,31.358,36.039,41.081,44.64,49.053,53.192,57,57,57,57,57,57,57,57,57,57
165,30,30,30,30,32.22,36.796,41.805,45.356,49.75,53.92,57,57,57,57,57,57,57,57,57,57
166,30,30,30,30,33.084,37.565,42.533,46.104,50.484,54.701,57,57,57,57,57,57,57,57,57,57
167,30,30,30,30.618,33.946,38.354,43.266,46.849,51.227,55.391,57,57,57,57,57,57,57,57,57,57
168,30,30,30,31.367,34.82,39.148,44.009,47.589,51.957,56.051,57,57,57,57,57,57,57,57,57,57
169,30,30,30,32.149,35.742,39.945,44.757,48.323,52.675,56.739,57,57,57,57,57,57,57,57,57,57
170,30,30,30,33.077,36.654,40.762,45.502,49.052,53.38,57,57,57,57,57,57,57,57,57,57,57
171,30,30,30.017,34.033,37.515,41.56,46.244,49.774,54.072,57,57,57,57,57,57,57,57,57,57,57
172,30,30,30.978,34.993,38.223,42.306,46.973,50.495,54.752,57,57,57,57,57,57,57,57,57,57,57
173,30,30,31.757,35.907,38.995,43.046,47.699,51.214,55.419,57,57,57,57,57,57,57,57,57,57,57
174,30,30,32.666,36.769,39.872,43.8,48.429,51.92,56.073,57,57,57,57,57,57,57,57,57,57,57
175,30,30,33.648,37.631,40.816,44.582,49.164,52.612,57,57,57,57,57,57,57,57,57,57,57,57
176,30,30.361,34.585,38.48,41.699,45.357,49.904,53.258,57,57,57,57,57,57,57,57,57,57,57,57
177,30,31.519,35.514,39.339,42.54,46.125,50.648,53.898,57,57,57,57,57,57,57,57,57,57,57,57
178,30,32.652,36.491,40.25,43.366,46.879,51.396,54.571,57,57,57,57,57,57,57,57,57,57,57,57
179,30,33.807,37.421,41.17,44.177,47.648,52.15,55.275,57,57,57,57,57,57,57,57,57,57,57,57
180,30.161,34.798,38.384,42.044,44.973,48.433,52.908,56.011,57,57,57,57,57,57,57,57,57,57,57,57
181,30.891,35.94,39,42.873,45.753,49.234,53.67,56.779,57,57,57,57,57,57,57,57,57,57,57,57
182,31.613,37,39.7,43.655,46.519,50.05,54.438,57,57,57,57,57,57,57,57,57,57,57,57,57
183,32.652,37.96785714,40.75265385,44.61279412,47.51885714,50.77311966,55.13312834,57,57,57,57,57,57,57,57,57,57,57,57,57
184,33.807,39.01413095,41.62763736,45.48901961,48.36355844,51.54650916,55.8741071,57,57,57,57,57,57,57,57,57,57,57,57,57
185,34.798,40.06040476,42.50262088,46.3652451,49.20825974,52.31989866,56.61508587,57,57,57,57,57,57,57,57,57,57,57,57,57
186,35.94,41.10667857,43.3776044,47.24147059,50.05296104,53.09328816,57,57,57,57,57,57,57,57,57,57,57,57,57,57
187,37,42.15295238,44.25258791,48.11769608,50.89766234,53.86667766,57,57,57,57,57,57,57,57,57,57,57,57,57,57
188,37.96785714,43.19922619,45.12757143,48.99392157,51.74236364,54.64006716,57,57,57,57,57,57,57,57,57,57,57,57,57,57
189,39.01413095,44.2455,46.00255495,49.87014706,52.58706494,55.41345665,57,57,57,57,57,57,57,57,57,57,57,57,57,57
190,40.06040476,45.29177381,46.87753846,50.74637255,53.43176623,56.18684615,57,57,57,57,57,57,57,57,57,57,57,57,57,57
191,41.10667857,46.33804762,47.75252198,51.62259804,54.27646753,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
192,42.15295238,47.38432143,48.62750549,52.49882353,55.12116883,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
193,43.19922619,48.43059524,49.50248901,53.37504902,55.96587013,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
194,44.2455,49.47686905,50.37747253,54.25127451,56.81057143,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
195,45.29177381,50.52314286,51.25245604,55.1275,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
196,46.33804762,51.56941667,52.12743956,56.00372549,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
197,47.38432143,52.61569048,53.00242308,56.87995098,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
198,48.43059524,53.66196429,53.87740659,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
199,49.47686905,54.7082381,54.75239011,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
200,50.52314286,55.7545119,55.62737363,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
201,51.56941667,56.80078571,56.50235714,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
202,52.61569048,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
203,53.66196429,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
204,54.7082381,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
205,55.7545119,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
206,56.80078571,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
207,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
208,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
209,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
210,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
211,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
212,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
